3366,26217,19070,6843,9025,32696,15196,30320,8260,7649,25487,12101,1869,26172,6574,9470,30403,35474,15751,13218,26882,18440,13310,24169,25604,12323,33190,7365,72,16663,22107,15441,6879,17179,22284,27907,25877,13482,34230,34138,33134,23716,22241,35003,13887,4817,20476,8289,4290,226,33511,7174,18666,10820,31343,20273,35146,4535,3640,11220,21198,25748,2663,4079,18929,949,31986,8806,26434,30215,18946,23567,29933,17189,22570,7819,22006,7045,28112,26296,19274,25622,33470,13943,12444,4815,34216,23592,9350,1855,34812,6550,3605,13477,10629,34538,14426,18617,7343,4859,
24835,2291,28426,18767,19480,26998,2589,5485,34043,6703,7783,29320,32325,17255,7262,20771,22070,17480,8362,31420,31338,19176,1969,10946,32653,24601,9483,11078,19221,28829,15937,8055,31120,20365,26822,14599,11363,5413,32087,21408,12116,3869,14727,8440,33127,33992,5213,19197,15471,25578,26619,22812,8753,28589,33758,5405,29192,7240,28486,12412,68,20425,20467,7190,4790,23292,33792,28156,28705,29878,13563,4821,9749,4293,25264,6875,2284,6480,26072,29759,32058,16691,16570,4811,21282,26330,22219,26476,9572,14705,2888,21643,11132,35358,28833,15922,34652,26624,8077,3359,
32504,33644,8180,6252,1936,9446,13127,16223,27929,15202,21984,23987,7895,14556,4800,5179,4885,27019,31655,26460,17726,10545,12102,28859,21906,16937,20783,20557,7560,4863,23916,4063,2506,8098,22318,16445,29548,11448,8670,21476,26650,30655,9462,10547,9210,14262,15726,26099,17284,23383,16558,35010,33929,4663,3870,31837,21600,24654,16393,5163,29517,16312,9226,32023,412,7547,24470,29960,18995,33140,15436,21647,27794,900,32194,13007,27166,23922,3105,20452,11304,31666,19461,21235,328,23332,17071,33932,23988,9467,3094,17504,1781,12320,13526,2193,19867,13998,32154,14864,
11137,510,14934,494,32704,27941,3662,32628,7048,24114,7932,2713,19578,5169,15045,18912,34244,12976,6899,19713,16070,24403,21494,4392,13931,23687,262,31843,15126,15068,19434,27640,30002,31932,345,21942,35594,32974,4992,23708,16908,7706,19288,34080,34754,2199,32323,11729,9098,16035,3801,9503,1528,8193,23434,1218,20458,27365,33061,11587,6432,28498,3226,434,24429,3571,34379,24022,12547,3371,23732,29455,23080,7019,27535,21833,9218,35860,33562,30319,15895,13365,3821,29426,33561,27255,6646,18019,30622,3707,29606,1054,32205,8834,1488,20633,12405,11869,20657,24953,
15240,8389,30410,2319,15408,21944,154,24627,21804,9718,30948,13701,23083,34770,19129,20644,2026,25776,14665,32649,29483,8270,33703,1689,17104,11193,34325,5511,23062,18981,6466,14305,27370,876,28627,6778,34823,28782,7407,32629,2499,2354,10329,25583,13126,5461,10226,15153,31237,893,11801,721,9163,21506,14413,2269,32699,12737,7780,31763,31718,26250,10067,23088,27126,2694,5868,25948,7478,13275,34580,9977,27632,20911,35560,4758,26372,21788,19911,33611,22681,7714,34332,7846,29220,12744,10115,1920,1483,29899,33683,33202,20148,19753,32292,23276,34450,2159,25226,5927,
27437,23805,15904,31071,8716,27467,11831,35088,13254,7744,11938,15458,7032,19784,8677,31780,5902,22600,33263,11803,20283,7953,4035,2757,31229,2484,16919,32457,8411,20358,20262,317,15429,28978,27784,27260,4067,5038,35005,12768,28979,26465,31804,24765,11145,3585,30667,33745,847,18472,18027,19317,26425,34065,34077,33656,548,14996,30113,20962,35354,26377,21280,26785,31357,25066,18045,35424,30104,29052,24195,35085,19516,19998,23850,30661,23583,18516,28406,432,12991,22435,31752,3415,20500,29829,13074,21048,8824,19189,18013,20180,9565,15295,10965,4921,4360,5012,16347,10467,
10066,4541,9551,29582,541,33401,245,24124,27920,28651,559,4910,15085,32311,20328,35585,2141,33402,32636,22968,16590,26651,7148,2157,5945,30116,7078,22308,11130,23426,32775,21196,3969,6326,26780,4511,15729,27025,4637,7648,31678,17199,12558,22766,13510,8889,34353,15651,6290,6990,14622,34884,33641,21770,1040,15588,27888,20122,1896,15020,19550,10673,12218,23519,16999,2997,28030,8731,6025,16379,13705,25869,4940,470,15381,13829,10826,7035,32122,17816,21657,7007,27460,19429,20051,7047,11316,4172,20946,2338,35725,31620,23243,24621,17553,27276,33352,35581,35946,25734,
13286,1816,6676,13756,17198,20505,24582,24233,28629,18401,9889,11639,9860,29318,31690,28910,16636,11864,13856,18974,11588,21478,33530,10833,22101,27085,2108,31456,26666,14056,21189,15954,15873,27865,5712,33071,24372,6297,33306,29003,24698,4641,10560,24517,12333,3469,5152,24197,29328,128,11787,26808,9660,22621,12909,744,731,8364,3412,14788,5555,31369,6663,9422,1081,15736,33794,7378,13041,26796,32076,32238,7440,18638,20754,19773,1908,19973,27438,2036,7762,18245,23699,30383,7156,445,7117,15520,3858,33908,33078,35227,4570,6499,307,20306,16295,19688,33347,19094,
27766,5586,26534,10403,2342,22309,32511,4250,6281,23948,18289,14044,18195,5987,20429,25352,27546,16874,22293,25453,13952,33523,32454,9832,26331,12749,29521,35680,21286,17268,7692,19610,20687,4202,35863,2971,4152,18151,29018,34350,140,13446,23701,18576,16995,16578,16871,18450,30530,14393,24476,26983,228,26809,15734,29749,2491,11576,27037,19759,9954,10731,3369,30642,14933,15234,9615,31088,9388,2632,5440,9528,28081,29141,4106,9075,20978,3528,16250,11373,4006,19236,11601,30815,34970,17352,22549,20392,29068,32503,31123,8439,3146,22059,23673,12761,29149,27396,34589,18592,
19477,3732,22698,4554,19678,8082,5703,31052,12088,941,18655,18906,35911,7,28214,34462,20399,21281,30965,27524,29720,10113,13582,17393,34878,6731,26456,2275,5319,9047,21752,9051,7748,26307,34505,27426,34389,16210,34480,22480,17151,17135,5385,29064,29145,9601,27526,25546,30883,34493,17069,604,20608,30652,30000,19485,13385,20456,21761,18704,5505,19515,3758,13253,9821,14265,16682,20213,30475,15161,18695,11625,8298,82,13445,9683,8216,2990,16568,18711,32063,17173,3319,2716,11172,34807,16101,7630,32570,34805,13136,16085,14565,2391,28830,19073,34124,23304,10237,16818,
10931,30538,28903,27623,7983,2586,11841,22976,19154,30553,31041,12329,33872,33757,35505,8680,13857,19137,5250,24665,32273,33338,3229,10667,35246,32060,5742,9372,31366,27982,26190,18300,22520,19093,9922,6505,33682,33766,5483,28838,28318,524,5167,2191,34281,4671,22875,24141,23808,28125,12805,32084,25462,16034,18753,709,24096,24495,10081,31465,16477,12274,13764,14999,7369,35689,21504,5050,33454,2989,33888,1774,3513,15057,15968,13797,19728,2842,1937,19539,6969,14742,27625,8433,10377,9143,6877,10874,31227,14344,3353,7500,28108,18352,14869,27796,15858,19919,1251,18848,
29810,15028,34364,8866,30997,24163,4597,9841,26100,138,16811,16844,27763,1246,35626,14142,10389,6502,1018,5616,20846,4372,25119,24956,22724,3988,28754,14585,35910,30005,9435,5721,9033,7798,14588,16032,31962,19185,1875,34064,19323,18686,14908,19933,26536,1229,6324,9040,2247,23943,29886,18622,25065,30844,5346,5055,23597,19931,4964,29604,5368,10686,2636,13166,1276,30671,21130,20461,32547,31197,15786,27235,14876,23170,12642,16105,5497,21682,30355,29440,27570,12977,18504,22413,30326,35562,22012,26259,4526,15615,31627,27215,30255,20795,28491,24925,17928,24954,21471,13124,
