10145,10482,9830,7860,2893,12573,3346,2905,10984,7144,5286,566,10939,9717,1946,5501,6189,12336,4134,6105,3361,7383,8314,2524,10346,9839,1681,826,1590,3878,11601,3108,1760,8830,10969,8627,176,5688,11532,2533,231,4218,3100,11170,1334,9020,8044,11497,8756,3551,5001,3490,2307,4689,6015,52,1927,11670,879,3518,2948,3853,6626,8682,82,8968,4232,2055,11587,6766,2286,7178,1239,4829,8512,10259,273,11383,6414,7798,3783,9905,10106,12446,7293,1531,1773,10336,6384,9265,4657,10237,7264,738,1693,3632,793,5925,5687,12381,
4064,11948,6958,5303,4176,6844,2962,8423,5626,749,7595,782,2027,5100,628,693,10605,6375,11030,4389,3039,3086,2025,10303,7799,7692,5308,8592,1017,10996,12346,9055,1716,6704,1758,5892,4921,8694,5689,1920,816,683,2702,2844,9757,7304,3537,7761,1078,5940,12150,8091,400,5549,5794,12173,640,2475,8164,5631,870,11884,2086,6560,9961,7818,3826,2281,3911,9515,4201,4727,1571,10877,11545,11328,5581,6456,10462,10633,3769,1385,6124,4169,10908,3291,3741,2921,5766,3279,8553,10611,2562,2012,4570,12523,8396,6177,5114,9284,
10378,1214,10855,8654,159,955,5608,10589,2791,3641,1757,1138,5927,2483,4429,1041,5404,1568,4320,5330,12179,10856,7342,8123,10778,8545,7892,8328,1058,4576,6247,6804,6133,6406,11734,11741,8368,1924,6755,10125,10074,7893,7425,3930,3695,8467,707,5264,186,6038,8816,11043,4753,4338,593,4672,3604,8922,5730,12154,6400,11977,6357,3906,9756,9464,3047,5523,2761,1175,7022,234,9069,1846,8138,4137,10313,8846,9401,1873,2283,9591,4289,11010,5302,8856,3081,8906,9151,185,8459,2951,3535,6190,6857,691,3053,1277,10188,5815,
6427,8583,10023,6869,10430,5561,11006,12116,1806,11781,5362,8063,8771,9651,6472,1472,9881,9554,10379,6431,1112,6237,755,4647,3800,9312,6854,4237,10874,4042,10664,6856,5438,4932,8659,10999,7312,12149,4178,6492,4910,12241,2662,5935,10087,8108,3215,11014,5886,1019,12126,3497,1775,4172,7297,4735,884,5524,8972,11758,9566,9987,2404,3341,6046,4776,2026,5594,8955,8518,10504,12569,2553,7812,10055,10662,11027,8468,7921,12047,11967,11418,5195,3539,10089,9930,8397,3012,10275,7554,3952,8684,4940,6356,3399,2359,2505,5425,7953,11460,
1343,9831,2802,7870,5042,256,5931,3469,98,1252,6889,12065,4043,3457,6977,4760,2773,2434,1700,12470,11119,10615,10199,1917,373,4077,11316,8327,6911,4032,9531,9713,11903,1972,9969,5233,9415,1440,10459,7677,905,1902,11134,7882,7407,3293,10656,7298,9702,12356,11141,8220,10370,112,1510,2117,4190,225,1817,11101,8232,11348,8213,7534,719,9555,166,10135,10626,9185,11901,3901,7719,11156,2681,2385,584,9980,12087,4314,8520,7706,6057,8633,589,8174,222,4789,9991,2696,420,8738,10909,7954,831,7863,12094,2339,6258,1492,
11524,9532,5393,6642,12062,8075,401,45,5454,12488,4359,5347,11568,10417,1379,3530,5990,5575,8319,7355,8271,7466,10553,12040,8297,5816,11534,10636,3447,425,9560,4353,9793,7575,3814,9241,7976,3859,6068,7864,12193,11415,10805,10009,194,1734,7372,9743,10054,2126,9388,1539,9593,7340,979,9263,4529,3886,7299,7977,8285,3703,5477,7180,7517,6091,2556,2749,12159,1793,2341,10974,3971,12350,2541,5705,11096,12284,7132,4595,9071,8672,7785,1024,2224,12314,896,11664,4568,501,2766,10046,7681,10283,7510,1610,4406,7069,7377,6747,
5442,10471,11957,4453,8966,11640,2958,4934,12085,11630,10496,7269,53,119,10956,8937,4989,10020,5490,2324,4544,1842,9834,6155,6248,8276,4905,4368,1117,3653,2238,473,12080,2577,3487,2437,7512,6945,5441,5407,5587,9468,9500,3942,5805,5862,1361,10684,11352,5521,4381,7363,5588,823,4984,1264,5729,9352,2381,11591,6829,5541,1689,6645,452,8634,12086,9833,1620,8954,10706,9536,6132,3967,2271,4215,6692,11766,8596,6528,1583,6158,2885,2847,3260,12237,9203,7989,2600,7405,12197,8142,9094,6242,12568,5127,9701,1174,10721,6054,
3253,12186,11195,5274,7774,9260,4439,7743,10621,2340,700,8153,5225,7521,2786,4862,8097,10776,7462,2901,10372,11995,4013,10919,8495,5088,12093,11142,2745,992,2101,5313,6266,1248,1973,8992,445,1065,12120,5671,8586,2306,1906,4083,4455,741,6984,2226,10353,10214,10011,2701,9503,8210,5216,3621,9202,11291,8935,2867,12540,4946,304,2274,9366,1369,5768,2436,9955,12048,8316,1437,3902,9057,12396,10102,8149,10148,11689,5559,7768,1789,2461,3377,10980,10057,9670,10365,10794,9609,7113,9913,6293,11282,12061,10288,10,2881,6003,5421,
10757,2460,8259,10609,6737,7347,3568,1905,510,10003,9256,11490,7459,608,12533,9197,2775,9542,9242,9888,10828,2935,1166,883,6369,11454,893,9251,4857,2904,7039,9299,9641,1786,4240,2919,6270,1643,12176,9133,475,4157,9065,9673,6932,6314,8193,8208,622,9359,464,6992,12187,5331,7616,8417,3018,2422,7107,9896,835,7779,10911,2621,12020,1229,264,1062,4778,9397,5511,9835,2583,7240,7215,271,2833,6796,4867,3565,7260,11859,3151,3964,10848,6982,670,10048,8252,1505,5227,6562,8100,4646,7791,12338,9682,12570,9134,2592,
277,10342,9150,11492,4956,794,5698,11752,5661,10385,8894,3788,1748,7141,6729,104,11785,4177,8356,4663,9404,2317,4136,5423,1481,3873,2504,1450,4380,9070,5702,2122,5619,4593,7078,10387,10291,10204,3448,10927,7988,3715,2114,1110,217,5188,10041,4394,943,6077,5171,7234,1967,8715,1486,4471,9841,4914,7241,11963,1907,11834,10414,12294,897,11991,7115,11824,7379,10830,1338,12463,9086,1555,5050,10500,9923,9967,3976,6467,4600,5563,8434,714,7050,4278,6227,8264,9192,867,7626,11099,4074,9413,2166,4971,8804,9281,4195,7556,
