8676,1160,1372,7586,366,2062,7014,4315,681,3828,7707,4505,8001,5585,14231,6974,14368,1011,6613,16986,4926,13531,2444,9046,534,7784,16474,9723,1114,8085,53,9440,9245,1075,17027,9611,3137,5690,13577,3469,9518,2933,7624,17169,8518,3855,5793,4536,4866,12056,3171,9793,7236,5265,488,7771,13049,16962,17494,13814,6696,17548,4903,15941,272,3579,7552,3410,9269,2778,6529,436,5711,14153,17256,13880,7,5048,415,4524,17104,3586,14317,6340,8501,14455,14111,3550,13067,13254,17014,1762,12451,3566,17704,12724,7146,6905,15784,16065,
9683,4312,16502,15044,464,15757,10923,122,2454,10988,4646,1207,14224,612,7197,4725,15067,2957,7925,10133,16212,6588,11546,10312,10154,11249,5035,17300,17804,2468,15365,9136,6780,13516,6179,6895,10922,17103,7017,13376,9740,11663,14233,5964,12275,3430,10689,8991,6387,263,774,4248,6851,12320,14561,17005,5568,1245,16305,5021,3364,13319,14157,10144,8834,2335,16689,1405,1087,5705,14781,10828,17368,10663,16792,11292,14093,9130,2283,2130,9393,2707,6028,15894,15027,2588,14898,2244,3484,12852,7265,6848,7820,3421,16642,16654,5756,15331,58,6844,
2685,14489,17322,1703,7152,15763,12995,2894,6542,14928,4674,15585,17635,10703,13478,14661,12941,10375,16555,16075,4877,5819,4922,12697,9240,3214,11001,14647,194,10709,3140,2879,7198,2461,4582,14000,17874,17228,16544,6415,13805,3218,3999,13090,13571,17477,9400,8511,9501,7955,6586,14028,13774,11158,8375,4664,14022,1375,1310,14216,12084,4100,16746,931,6211,3327,14581,6084,2204,13125,12149,15660,15993,16148,10749,11563,15274,2148,2073,6424,10103,8309,2102,5527,1467,10477,10191,15489,11852,11151,11355,14901,10100,6517,3111,13077,3097,8845,15282,15872,
2993,13864,790,5339,7076,15714,7487,9150,3787,17241,17109,5889,4767,575,16366,14608,15715,9867,7408,9069,15453,4308,1168,3969,7069,14245,6716,15564,11176,4588,556,5766,101,996,11105,7178,16710,242,15978,2496,17483,15086,8036,3899,15312,6051,156,13026,15919,7564,3744,13371,11522,4912,16990,240,806,15804,11633,9943,16010,17399,10045,17006,17223,10396,14850,17511,9878,11935,7546,13427,8896,13598,13583,3921,11166,2796,7315,6186,13968,12227,5175,14208,12684,10530,11661,6316,2473,9670,5714,12168,8675,15868,11040,5689,7913,7889,5199,17791,
1473,12396,12867,10370,7643,8099,13941,808,10895,3256,6994,6862,15133,11819,2719,9816,4348,14380,16132,6471,5699,3496,638,14024,1363,11328,1712,9277,1216,6562,8717,2340,957,3234,12710,8600,11333,8300,9058,3878,11206,16052,10390,8339,9520,13110,154,13518,9139,15937,1989,1432,2277,10512,2445,13606,11875,11372,14472,1739,16812,1393,4973,11171,9643,15956,1121,700,1833,12327,16752,12224,2665,7921,6983,2470,3438,16122,406,5077,12610,1488,7005,4772,3933,2260,16647,14956,16732,16733,16695,15194,125,3317,8014,9768,1272,9135,10118,2756,
3462,8519,14980,6127,16440,3962,8597,1877,1733,8653,6955,13994,10141,13960,765,13725,15870,17062,10680,14601,15794,9024,11444,15569,12341,1458,6986,13263,10593,16019,14055,7622,12648,1832,16610,10079,7588,17994,732,14193,13987,10873,9802,14402,6597,7671,13113,16927,3922,10906,7950,15366,8124,1940,14760,14854,9067,13863,12522,4771,3134,7170,6253,5429,16333,16083,5422,17065,11926,1058,9587,3377,15460,15835,10699,10572,14411,14621,3127,4361,11636,10901,5951,10110,7660,2804,1176,3522,15327,5597,6306,4146,11851,14801,9575,10183,12884,14648,8897,6809,
15706,133,9836,12816,15618,2534,5037,12029,17155,7815,16040,10791,715,3990,2550,8376,6795,3376,11548,3771,8973,17855,7917,14655,17142,12306,9188,13439,2852,15647,10795,2636,7483,5610,253,10017,10297,11932,8822,111,9621,1262,477,13612,3812,8853,2056,7188,2050,5477,15811,1904,13394,17935,16210,12185,12240,7047,15093,4694,418,17729,11827,5678,17632,3843,15975,11214,12315,15737,2834,16214,16446,17039,151,5876,8766,5628,3337,10321,671,3271,8530,12857,15511,15577,12253,1920,2198,11631,13747,7876,10913,5500,4126,11555,2886,6960,6782,1099,
5056,5820,7465,4857,11697,16232,10486,15034,8552,10807,304,5313,15465,13958,7443,9368,15879,9291,2648,11275,17167,13561,10515,4317,17337,4070,7203,5947,10852,7953,11003,16322,15418,15860,10018,13649,7995,6701,3850,452,6655,2581,5765,3770,16190,12859,13138,14068,4149,15436,6992,2966,10997,17508,7283,9983,3227,14136,15930,13729,4088,8582,12050,1156,6092,3718,14087,10069,305,14539,16725,2536,1954,2494,725,14813,14443,961,12717,3435,3577,5363,2592,10860,15347,6646,13276,1197,10734,3508,13247,11540,9600,16615,5336,8684,1875,7058,3479,9552,
11212,291,6483,7304,902,1199,10739,4480,6213,13331,14990,3209,799,3635,16135,1996,14020,1642,14894,7559,11242,13158,15204,16579,3841,5153,103,10899,15640,3582,2100,3523,8583,15805,4425,9433,8544,8555,15296,3524,5545,504,3974,9180,16639,5970,4849,281,2513,12409,11173,15672,9262,9751,1162,14416,9504,11712,12055,13086,13812,2205,16609,4045,9,2684,13128,8203,11239,10423,11378,16434,10927,15352,7614,9215,2971,12113,9496,5485,6521,2669,2806,15434,12070,3968,11849,3574,15330,5553,16310,10792,7758,14569,14837,7417,17253,9614,15271,1686,
8648,8575,12613,5999,15839,3477,8970,9951,12974,14105,16123,15293,16561,13556,9362,2179,7404,12586,17509,12607,10896,10300,2014,7464,6786,9431,6366,16400,16507,85,14999,7081,12348,2997,4569,15826,11618,14521,10449,7372,12643,7391,5933,8198,16403,8112,15252,10989,7270,9508,3534,17571,10648,6356,2952,4406,9304,15520,4141,6302,4251,16140,8950,8820,13615,2217,4990,5713,9239,17633,13104,15172,7480,11506,4933,4381,4144,12204,13889,7328,11424,7410,17976,17430,10013,16989,3835,966,14159,7627,6918,59,8529,1030,17735,13520,6743,8624,13152,1846,
5795,2282,13002,10379,6663,16797,4232,2552,6124,15656,9612,6100,15085,1624,4738,570,2590,896,7847,9509,955,7026,9485,14293,6411,5004,3035,15035,17806,4531,2479,1737,17183,12858,8401,15979,16740,10603,3753,14395,2214,9853,11130,3839,14591,11700,6079,15138,1546,15238,16093,14459,4264,7227,10751,10325,11881,13436,7359,11337,17967,9838,13074,16799,4346,3474,14778,3085,13727,530,17131,15942,10033,10260,1430,6273,3609,7509,4805,4747,1153,1263,8661,8380,11664,985,2261,7099,8344,13248,6715,17832,8321,5513,3827,11446,2290,6563,7172,5693,
5113,12153,15603,6543,426,861,13703,3486,5316,449,4639,6579,9110,13020,17893,9745,14931,6991,17739,9828,13706,17570,148,868,3047,11594,3159,9610,416,5279,14953,5529,17433,12205,11723,13066,7425,2994,381,7524,7284,6610,16284,1953,6152,8028,16534,13143,7766,8361,8498,6985,8509,9366,10032,1753,12175,1291,2169,17105,16244,7348,16187,10098,720,15695,4813,8145,338,5194,15669,11454,13952,17606,3979,8108,12398,11395,16469,2545,30,6628,11912,9712,8031,5736,11004,9850,4840,16848,3026,995,17569,370,5808,7713,359,10653,5032,7631,
3756,983,17207,3012,4613,6964,15060,15658,5083,15688,11361,11167,7400,1391,16903,10891,3393,9738,6069,9595,9306,6090,15054,17020,6449,7356,3701,14080,11112,4334,12936,8947,1900,10834,6255,6633,10089,3942,3255,10992,1034,1807,10695,11925,5200,1645,3662,10920,10890,12969,17010,7943,11638,5108,14949,14989,1187,8061,1322,14124,9920,15674,14318,16175,3956,6406,1766,3599,9311,4633,11119,5103,16208,15969,6398,1869,8888,17289,14488,7547,6881,7775,12655,3830,4763,13493,11541,9616,15025,6939,10993,13830,10545,17049,15246,14144,8360,9654,1128,14758,
16634,16747,3155,152,7285,2443,14291,14832,8975,3715,9137,12805,8129,4629,5995,13865,13895,3019,11520,2483,13662,6999,13028,12711,4244,8821,2720,13899,9247,3498,10656,7880,13461,7682,9529,15555,3972,6011,7338,15148,15467,1776,6978,11331,15321,9647,4500,5309,11499,12831,19,15393,3651,2389,11291,12898,5887,3596,2427,8131,16708,9759,17311,14262,13732,4971,2790,2118,3423,185,3544,10401,864,2047,15316,667,7006,8814,13148,6675,5856,16449,9064,16798,11346,14951,2043,13423,4732,750,5181,3692,15012,562,8663,17452,3281,10431,2874,3116,
