48380,7135,14804,21964,16835,35855,18399,17247,59622,17343,63748,38511,6103,4047,66972,49413,19632,376,58755,36100,17884,5303,50262,56070,71998,43130,348,49812,45343,49534,29913,39901,56669,62896,8042,19682,26750,44619,36929,32550,61962,46854,71061,14242,50902,12210,63655,16711,12586,50409,70989,48649,1890,49250,50896,1887,38557,69423,51700,30077,46956,9612,69978,49802,18685,6019,69484,45436,50639,34413,24163,58778,9266,41401,19198,6345,53611,29030,41234,12375,25617,40222,7201,27507,35649,4274,29394,2205,1696,9093,32283,48652,36884,48438,26454,55569,635,42115,47182,69452,
4527,71345,2406,31972,58924,21604,56495,40534,50635,25729,71087,4251,12128,24465,31758,47778,28740,7329,68161,30436,16423,28443,25266,71485,23059,69898,55053,23694,40012,48413,21145,62718,65935,23551,40867,52858,63334,25361,39570,60146,69268,38656,64397,9396,63122,42332,57174,19861,67839,53334,68475,12261,27955,21740,29923,69192,37815,31154,20885,5827,7566,60208,68545,19678,29936,55589,536,39447,8949,58284,27592,24395,24939,38166,33791,34238,26675,37142,276,22514,36653,14929,52953,10785,54847,10876,7976,20662,42030,47039,44667,67774,53424,59389,33629,29538,42977,34165,68985,70104,
20448,42755,22498,63566,8920,56289,43981,53774,21430,62436,4287,4261,23542,3417,15046,6388,14293,23023,27050,2500,16239,17894,16451,69664,5282,50081,27201,48259,30423,42363,46363,69050,13117,68861,6792,40216,71328,68951,21989,38935,59386,26276,43196,10927,29693,4420,35494,62165,45621,8721,10842,61860,26616,45472,5700,31898,23552,51079,26335,53975,21442,18875,69202,34559,33913,3993,2774,33240,944,42941,18353,6507,69217,61549,35613,45088,12146,71107,53430,57767,26005,10449,65805,52621,55921,71505,12519,7472,50584,57032,7625,25,3906,23004,52762,37819,26998,1714,17237,46120,
44655,35590,70805,60050,43316,52595,51315,55463,69879,32744,41229,23884,61371,35033,4504,45292,52716,35201,70942,31299,20232,24744,49502,42316,47749,48441,8135,2746,50155,25372,67044,40988,7139,12025,47215,50455,64621,26529,33917,62499,5450,21324,14382,66821,2534,37065,40112,55250,18443,57232,14548,38676,9975,10227,27169,57724,58669,53482,6647,55001,25031,1690,23988,32170,31894,17380,10625,24514,43909,44542,15012,67537,12043,47573,62358,14578,30815,48647,69828,49258,33878,30554,34111,62032,58959,61281,47755,45627,42762,54403,46806,67794,2270,70794,27963,34164,34352,38588,4855,6260,
29308,38046,19975,59529,13618,10332,2106,44433,5156,18112,21690,57213,66844,55802,47244,53802,63260,41176,45607,34021,23578,20412,47992,44027,37383,3955,24368,71735,60721,29224,24173,36206,67270,44148,23735,27065,657,44019,71498,23991,62131,39365,9203,3151,41344,2624,56954,32603,43801,48738,12802,13556,69150,60794,57583,34532,10926,9951,52445,71648,57353,4617,54031,52622,66943,5765,7686,67600,49785,19590,58093,10903,46972,61245,52248,49596,64376,31028,21396,41113,62008,34953,56440,50802,38713,37149,7905,66842,17593,25730,52194,40388,7761,32815,35330,13526,58679,49107,9488,12039,
14875,13759,22943,61847,21181,21368,39442,70574,7016,846,60582,60147,57286,57561,45037,40612,65466,39879,4383,19196,20072,44771,45135,71066,26279,4838,57744,21563,14327,69784,36438,46264,38904,26284,67445,6449,11904,9000,5022,37098,28024,11781,43422,31487,69342,16458,98,8985,56337,4481,46359,22587,67431,19493,21652,39887,24331,7395,61450,56836,23356,44066,31099,8437,70350,26543,14886,28431,53721,38087,65529,27922,49868,55128,59409,65388,71587,5685,2372,2100,28344,48731,24687,41952,14401,64517,9838,38732,18090,17466,23568,59624,61532,844,68062,6058,27388,29125,34490,27286,
67212,46196,55209,63258,29324,60795,56645,28910,66480,5194,49188,41002,102,1875,10953,14503,66392,20792,53235,30659,56436,22980,18283,45967,23825,14344,52025,69391,61647,32692,42854,3036,6888,44240,66294,36212,33035,69116,11299,45692,2309,60487,14693,2411,8539,25647,35092,21109,64617,16326,51768,49052,57485,70051,41196,27487,30572,39398,43055,38397,90,13908,41433,6978,58149,53904,61368,37361,69197,18844,11052,71506,7330,25746,20094,15870,69571,55186,55157,8364,17689,34924,3593,21351,51153,44789,48838,27902,12186,19892,66299,30454,51979,53909,37432,38127,35812,44977,21665,33008,
63821,32717,50691,17329,4640,16962,51377,20388,18325,34533,28752,54193,69457,32345,3543,66787,23311,70560,22689,53676,36629,16987,12129,16607,70897,67740,911,52886,40716,22576,32072,50715,55294,28940,68044,6111,45903,47420,26500,10405,9952,55252,64598,25586,15597,14319,38551,57086,12878,61240,38761,49507,24404,50891,12292,41478,46630,13203,40542,33523,35780,613,30415,37251,29553,26458,43362,21633,20055,69862,32039,48185,53114,42814,19949,14888,57133,58500,71974,16188,65917,56913,65696,18320,53981,24165,5976,46788,37368,46518,8310,19325,65309,38726,56576,41039,11361,27938,62673,49595,
43977,22711,25779,25090,65525,45728,58156,68836,50405,4307,13023,44321,61220,24896,8819,43200,49061,14795,17987,14429,7490,44475,33754,798,29378,36508,41837,58918,64446,32509,36512,36422,1397,62291,7690,13100,54197,12023,9935,32601,16330,22958,4922,23727,47855,13741,13104,24915,46714,49269,57522,54204,21744,37454,55002,69300,1961,43016,56217,12584,21703,20728,67184,41278,29197,2873,54378,11393,33075,10490,62172,67583,51627,67094,19310,27481,27012,50592,1725,27861,2273,55929,67783,39727,57108,65082,41688,28124,67477,54272,68005,34382,49455,37282,9756,70507,37838,39327,49759,48328,
29499,45341,46132,24592,64651,1612,51605,43243,18364,71508,17281,20637,55437,13063,6541,40544,24322,48229,14845,19798,48678,29027,358,44310,12487,10114,60994,50325,49442,38752,44830,6940,12093,18962,49710,22921,47492,66164,3293,47000,11444,42108,42685,17157,67008,24877,50181,14805,19732,7207,15163,64043,19694,43456,71214,16196,20897,37966,61027,27837,50059,26166,5546,979,11095,53039,13321,14389,46216,42943,56497,22829,13628,33146,39986,8635,4200,36344,41618,23933,61730,2959,34153,27601,46415,33366,43798,67312,71332,51002,41326,67568,23345,65050,14725,34440,46088,28046,48829,38481,
