10325,13590,4754,13343,9230,4741,11145,2452,5702,2616,44,10459,11324,14396,13880,3427,5007,6058,13994,1367,633,12912,15443,11339,7420,4554,4019,1927,3892,11819,3022,5522,9209,15281,2664,9743,3821,13809,12195,827,7730,3544,11287,10358,1739,8966,13786,14251,6328,2883,6922,6961,7099,6164,2099,14520,10719,13623,246,5915,9242,10773,2741,2250,9854,5405,3297,4979,10519,15493,5807,9553,2836,8398,3710,12080,8668,8800,1434,14996,11684,8356,5756,2582,14521,15360,8406,343,12783,16158,13763,5824,10730,304,15579,11888,13214,2675,667,15037,
9472,13979,8389,3612,13681,12100,6996,6148,4699,8430,12448,7687,586,9508,10270,6411,8667,2475,14259,12754,2432,11821,2377,4467,3429,9260,154,443,3240,8326,15480,12712,13609,15174,7629,2393,11073,14625,8541,7076,6855,12293,14764,14946,5600,137,5156,5572,2612,2125,12550,6339,12008,8321,1073,12572,15980,9021,15812,15611,15805,12324,13019,14778,11257,6717,954,9681,15258,8031,335,2655,14099,8255,14236,11741,5131,8152,6259,7257,12006,3903,10569,4126,12481,6940,11411,5301,6552,10821,4905,10180,15144,10988,5236,5660,11942,14917,12223,11277,
6557,14878,9175,5637,14437,14715,8683,3368,14172,14942,10625,9977,10149,4993,5408,6429,11933,618,11730,9789,11439,7940,3768,10382,2727,9004,7347,5973,7721,3369,1050,14278,2046,1529,11219,282,7549,3701,11155,5520,9948,5579,15497,3896,1876,12209,1630,5114,12827,13360,14903,15570,12604,2471,1056,15331,11475,8403,12609,10500,11772,4963,16082,5122,13997,2405,12909,5345,6106,7864,2169,7358,4747,1466,2559,6624,4189,3042,9111,8853,1744,8480,5257,11720,840,11892,14500,547,8300,8799,3623,13263,16186,49,2364,2390,12959,7709,16001,4622,
9879,14664,673,2649,1022,14802,15133,5211,1643,8043,5368,3388,7828,6412,6317,4711,520,5921,4815,4143,10489,4800,4193,12853,14695,951,4361,14495,13078,5544,4262,5055,15698,5284,3657,14631,1799,5300,6473,7168,16193,14301,9097,6405,14274,15414,11116,14794,12640,15931,2736,6928,12035,14434,3580,10529,6689,7941,128,11071,4790,4390,16127,4287,979,3583,2717,2778,8883,495,1250,180,14796,10348,6585,12869,865,1500,2766,13505,8736,13008,4232,12075,11241,7812,13909,1730,7058,5341,12801,3152,1035,4031,7439,2014,7614,1461,12298,7802,
1956,13548,7982,8056,15200,14567,12230,7370,7371,4674,7411,11803,211,3286,6844,8023,8499,16079,6385,13840,3983,9537,14875,8015,8281,689,6933,9742,12987,6039,3002,1638,14021,11058,8143,3691,7087,15513,2367,5883,11491,1082,1485,11702,4368,15834,11030,4171,15712,1214,1810,11000,2056,485,2814,10337,8679,1051,11383,12970,7091,14385,5912,12416,546,14055,7412,7634,4671,9779,4821,16163,10861,13811,11664,6534,13445,6493,10705,4260,15213,3820,15260,8573,4305,9378,10214,12984,10430,5396,9753,8825,11085,6969,5040,2935,4824,12452,9495,13535,
6694,9457,8196,12426,6034,1549,10223,13314,539,11863,3678,9112,7472,13056,10630,4255,14790,7330,5312,7414,2214,12282,12455,12655,8410,10,7023,13546,13718,9971,13046,1822,6196,10384,10876,7723,2226,15494,8263,5394,2971,12866,7332,3109,8426,1743,5042,13336,11463,8628,894,7917,837,8409,14940,10047,5754,3761,3817,10104,13088,1317,15268,9040,14019,14562,8607,3212,8837,1086,16078,16169,11700,8303,5890,13443,4650,10530,8705,13278,2728,421,14116,11137,6666,15467,691,1731,3083,10795,14820,11905,6387,5191,4744,4205,11057,4656,7417,3694,
5742,14799,3662,8746,14407,856,13493,2856,2690,13503,16134,5418,5228,5353,355,3198,4619,8551,4930,15207,10650,11054,10911,836,6960,12546,11102,11616,11267,6100,8662,9866,1066,8712,15577,1923,6004,2232,12118,10811,9670,1336,16040,15024,1691,3037,10947,1546,15472,9954,12196,12169,4337,1674,2928,682,4080,5848,3254,14510,4424,2550,7021,3800,11978,4330,13537,7896,15141,7006,9232,14980,13334,2227,9322,8081,3773,8593,9339,7273,5307,2914,11897,8236,3597,15977,14084,14356,1260,3698,2579,3810,2023,6379,15789,6353,3715,14989,5294,2025,
8020,11578,6664,1551,6049,12829,4597,15388,3901,6124,4494,14321,1820,4034,1717,9101,9423,7377,1665,4425,9956,12980,6448,134,12568,12802,11354,11356,9400,4683,10680,4777,11347,12231,781,8700,163,12883,7887,11570,2806,3686,9690,4626,15225,2711,5031,15952,10088,6696,4176,3843,3475,1929,3977,7348,14731,6635,10008,7930,11318,11993,4011,13970,15528,12297,13974,15692,8979,5661,11061,11785,651,4550,7715,7180,7261,4050,6932,8653,2050,2412,12496,13031,4341,7777,4178,2871,5716,5490,2105,8338,1282,13622,6107,610,9718,3881,7606,2497,
846,2466,5586,9002,4606,16182,13086,8656,6913,5538,2011,9326,9338,15042,4971,914,10524,7843,6630,16014,1252,14968,8601,14874,12380,9211,15897,7565,8121,9698,15916,10587,6588,8717,11194,2,13297,6916,10139,13166,7546,3276,3311,12517,11695,13835,9629,13648,4221,8396,6048,10399,6563,10095,10949,14684,3592,1968,374,10181,10685,585,12679,1992,5186,7633,212,15325,12103,7758,9905,11579,5399,13048,14548,15028,1800,2568,14729,7848,12967,1912,14367,12862,11704,1758,14830,12079,3243,619,3968,15923,10116,9155,14860,10328,15784,2067,1885,9489,
8785,4768,6192,5633,3115,12525,14938,13188,11053,14090,1259,4269,3605,15626,8435,15310,1183,7065,2492,11932,15189,6460,2958,9104,6919,1617,3231,6503,11189,12621,7296,3774,8693,4792,711,3113,1116,15649,100,3473,13538,1359,7743,943,784,16178,7557,9473,14547,10049,12709,4839,308,15667,5247,14733,8588,15983,5035,3577,3707,3635,7351,12401,8427,8062,15514,848,15015,6918,4321,12352,8278,4599,366,10851,12156,1143,9197,13852,13818,13318,10588,3654,13211,10371,8689,587,14078,3628,1582,3359,14809,8400,11712,15319,7338,1078,14901,10706,
5678,6571,5356,1633,5858,15143,5366,11199,4064,9989,13091,7718,14504,14766,7711,15091,12644,2643,5530,13507,11750,13931,9019,476,13049,156,1554,3053,10862,14737,9624,7523,170,1138,4685,6617,14010,7188,1985,15303,4078,1007,13606,2644,22,6592,2665,741,12122,16172,12491,1156,8990,4271,5509,9146,5825,8562,11313,4362,1986,10140,12037,10629,14825,9958,15943,5812,11943,15045,9890,4254,3754,3838,4276,15059,14446,15800,13857,14417,3394,14712,7665,11827,15162,13491,4188,10274,9157,13679,11718,15613,10342,6255,15355,16154,9502,5504,1148,13756,
562,4986,9336,15622,6721,7581,6525,4377,5797,9920,10694,11813,1384,13825,10775,6179,1813,12353,15336,6796,7871,11633,13713,9517,9192,4172,9471,2493,980,10619,48,1542,6909,9384,8468,13630,8269,14994,9311,5371,8713,3805,983,1401,1429,3062,10747,6720,14221,8848,5895,958,6360,15412,10150,10532,8682,3948,2816,10605,11501,4359,1314,6248,4258,11620,15560,11637,3164,10613,13039,12098,11924,14150,11699,1248,14302,1393,2206,4461,605,3661,6298,591,7609,418,11197,2909,3815,15099,8909,10063,3157,11833,9422,12786,7270,3890,14703,11613,
