19330,60528,34217,38335,81910,43911,76130,54569,63580,79121,88232,31648,28321,4615,49438,47535,77192,73375,77548,25353,70391,75027,34764,83655,78473,73130,2974,3573,81717,79898,52689,41259,80638,27118,19806,72548,71030,36148,67329,74822,25268,65560,46682,83802,70175,6120,71550,87579,19707,59097,53144,97,74336,87908,23965,62808,71037,26939,6594,2965,47049,89496,74437,37687,56827,34455,50447,68069,70603,27775,52890,5870,3334,9572,89673,13721,45905,71222,41512,65612,70531,4655,5922,54866,32776,29887,57886,44025,87039,64480,77204,44088,4188,1852,21987,61015,36308,72434,39083,16910,
10208,32185,22781,43755,71970,52666,87689,27874,64100,69413,3486,44630,14280,39621,9495,47056,9720,67381,31294,6758,72074,18497,81059,16474,20349,13045,77489,56657,25691,56784,13780,66112,29181,66774,19866,11151,29439,47767,39025,3538,27179,72724,78381,41460,52557,87876,28728,62277,5468,60022,9248,77542,78519,30519,4015,39081,43565,21716,35950,9468,18712,49730,75581,47894,26503,35659,59045,86155,83427,38282,29905,50818,51219,18285,2277,13775,16160,31006,16265,21629,31240,25513,39383,19759,56032,73612,89053,39809,5327,65215,49278,54253,24945,65071,12146,81661,10729,11403,18028,34368,
47933,85187,41116,66219,27676,85105,22591,88895,11369,74433,30135,67095,23816,80107,63339,37640,79159,13148,73180,54373,2638,37432,19530,7921,49578,41404,18650,1193,59432,83232,81092,47577,18630,62420,23795,46306,57524,76600,45201,68893,61032,75336,76200,25060,65442,49539,62700,84813,2899,45880,79398,35750,23524,8928,43671,13315,80545,2533,14508,49976,85765,35812,7552,14394,8232,61561,913,65756,48160,46114,74862,19191,61662,61061,74465,67316,20599,77377,62128,23498,33256,81738,89461,86994,665,43131,10308,21422,45665,55029,71398,71642,841,19163,26249,9073,20936,27162,74829,69096,
13488,89903,28499,75150,60964,43176,52465,21775,30553,54805,75487,4021,46542,74947,1014,77421,58291,11322,8842,13955,6564,20453,25809,7405,69829,52058,16478,764,79220,31519,10072,2707,61635,68784,18069,62811,21960,10746,84586,52513,65551,10284,56534,52306,85232,57549,69939,53522,9083,78781,7689,15647,39446,33498,53265,19274,25769,9955,20038,41475,60323,47909,43322,39107,6190,16132,61067,16937,10717,53792,22700,51215,50538,15218,76659,48299,85157,40180,57383,73938,78082,13242,53596,51792,6720,72871,77561,16675,33121,32762,88363,3444,20883,41684,72764,57286,57816,74043,14435,8746,
37834,37136,59961,88372,82567,46619,46671,77724,27011,44266,1873,45305,87721,55469,7096,4440,38339,24870,21116,11673,87845,19478,15117,48940,61163,87881,16225,59191,71923,30661,67937,49969,8009,68110,78553,575,24728,65436,78299,81952,19701,20384,37256,47635,75854,44353,52075,54405,9435,13403,66078,7279,63095,21407,56219,64470,49500,12656,33660,43317,41810,21603,81539,19919,40369,82115,74861,15804,10625,66812,35506,31010,44281,23353,47076,28846,15640,41693,38281,29044,17771,75773,32351,69391,41991,6820,28891,84860,70693,30738,68390,22502,52342,59928,72635,2710,52042,57495,48727,2880,
64519,84233,64103,18799,47798,21178,47645,63439,3083,26138,32695,20854,11910,65046,30458,84114,71866,59349,78974,82771,86,57363,15273,82641,57503,28120,25563,19545,25827,74291,52638,345,8735,26740,49358,86747,78131,37215,60185,81214,3566,2879,42281,45689,8137,72739,39803,20215,72300,58989,12985,12598,56564,58471,35452,24066,86591,1227,73824,22417,15730,36461,52976,54679,3413,42546,51425,21756,19973,21609,12970,23539,54701,85464,69229,62838,8414,49244,83053,80714,18232,6037,33524,15008,4721,68976,69287,1311,10416,53111,53942,26146,29784,16917,80825,63411,89676,42249,85167,19648,
4070,38349,43188,58771,64025,52629,61821,72439,11872,85086,3364,60317,31336,67102,15537,36057,76290,84824,37368,86706,78147,1309,22852,17931,48439,13676,21554,48114,86139,46933,67763,208,85283,51163,89193,89520,13791,61013,71959,55876,56099,15535,56405,87435,82637,71942,33491,68927,6977,11071,65632,85125,42594,28696,43268,1032,72586,64822,49147,68724,21754,57122,9144,47249,18284,8336,46769,62288,9562,58940,58376,65661,74475,24780,3307,67112,36934,67011,76251,18294,82095,69248,60888,20791,22515,61921,3376,27549,51280,12312,49304,18401,21456,36765,66898,60006,23746,39185,69568,82686,
37773,75441,67161,62553,78748,74485,39699,85971,60735,23822,14264,83042,3070,15365,13832,25585,77286,47421,53135,68778,89946,42651,87179,51615,19628,64076,21620,43375,43473,1187,36060,81246,16840,43433,84011,35800,58130,33709,31770,59077,57531,76247,52119,60601,1611,65951,26399,19109,53585,19746,87887,53530,62397,85065,15144,82025,89353,36764,35399,73038,68164,11672,64283,25216,55105,88506,61016,23235,32214,2785,22524,29958,19245,74643,30771,20856,80807,57170,70179,44391,17128,68065,7920,79525,3342,53278,11762,2694,30254,77374,15945,38631,89046,80228,63847,84364,18946,34863,47811,81373,
67861,70335,21330,87106,85191,82315,48175,75997,79697,28353,30387,6825,6417,68520,26562,39972,31797,38324,42667,62052,55911,88825,10682,85169,79052,74529,79532,38210,49604,67555,29583,27465,78103,81126,24570,73293,73440,12957,59289,3349,41310,29888,10174,77941,8407,66949,27912,40205,10791,42469,11396,9615,83364,28880,8104,26309,7302,57709,34076,36885,85174,22178,28011,49956,35683,41663,62914,35184,75225,44436,65072,85399,62589,13692,2560,30714,84110,48046,41505,36578,59442,81334,60154,66006,50426,68258,2314,87941,35966,36391,34826,31139,88782,3049,81096,64678,74925,84222,9861,60150,
38657,15146,85761,11246,28838,88321,41960,22947,46366,23677,89738,15807,45223,59891,22026,35861,38148,54553,33802,74115,31156,8840,45466,29938,11889,36561,34828,27026,30782,44689,87176,9652,47,82937,20898,28885,21469,62858,51832,67836,26747,81782,23855,71971,51672,45881,17831,89821,10434,81846,14147,41590,685,59613,11740,12574,36387,46568,39601,7381,1257,66989,17033,31517,137,68144,60403,21607,41001,52447,89443,67749,44229,23297,79932,36113,9391,37975,35933,19825,29821,50080,61415,30506,49906,73156,43081,86293,59936,22894,33886,1405,30095,50920,32923,30233,29063,3325,51840,10277,
85985,81495,18238,70426,45004,8169,16539,54395,46144,52472,74220,75965,42765,75848,46684,2670,89216,89765,29175,59151,52871,63061,60557,82966,54193,3479,23198,23469,37017,15250,33746,33001,6744,82197,13427,51749,30578,29966,16143,16934,22650,30576,33112,5627,46636,79796,38510,45851,19772,67685,15001,72643,70959,15770,5820,65364,49462,59232,88833,86479,74482,32578,59693,21439,54987,13332,73188,85565,73511,29543,12499,36373,331,45611,42001,46967,35406,80511,2817,55178,88409,48032,68033,9579,4014,14065,74943,53477,73297,73776,80168,87992,46566,49860,19430,11553,3404,32830,37330,76915,
2585,49829,53501,2917,5439,5501,49884,71058,26224,52702,36235,24632,40946,44480,64424,44960,58546,49367,8436,41842,63355,88605,70046,19920,78677,29688,61686,22294,62518,39229,39421,65104,89058,2921,68021,34710,8422,27904,15767,64860,20818,82216,29704,61764,66908,4128,46937,35453,83708,85586,17508,57062,24402,27766,17194,13079,57455,19093,35373,29972,58322,15006,35288,57379,17928,13308,32301,56563,71426,78282,31422,32456,10709,61127,4220,77617,5467,81370,53283,89175,76955,11003,86449,11357,38769,13642,54649,6223,62948,30234,36196,31269,45240,71484,28861,63168,25005,1374,29731,36643,
79656,1365,69099,30577,2704,13531,18194,38384,4900,11689,37558,81856,22692,64219,3212,1673,77862,88074,7897,81022,28307,74306,22291,73547,86002,81365,76928,82739,16658,87862,72395,48236,66961,12971,50941,80492,61378,89325,85393,13279,67096,17460,66184,41314,50885,67858,59388,48958,75755,50410,77265,272,12913,1023,86274,4277,77951,47493,87016,34821,75567,69410,83058,52527,22594,74211,73232,24184,73535,8836,37464,80843,26296,13647,62370,17393,81505,31757,66351,7471,22379,83828,37956,35292,84851,64443,39569,13014,21935,66798,47835,7501,46207,71105,241,9013,55315,73473,33198,69063,
82309,70662,59905,48817,24521,32274,66210,46239,4244,42560,83923,56836,66600,31879,32341,1662,6321,71910,14676,58469,78920,2724,6182,65340,73829,36636,74353,39144,20108,17550,18206,42629,28424,18323,1445,83159,80811,67655,39397,25267,50427,63532,82103,57239,5410,24443,58902,41944,36566,13790,40625,25485,16514,46808,824,30556,83444,15390,69700,43765,63153,28118,86394,31790,76654,28052,24948,7676,5706,4557,32943,86347,68089,55259,13712,19914,52699,85869,86693,66490,36494,52391,83004,23514,83428,23559,47170,8817,33471,934,1801,27541,43973,78456,55593,68921,86132,1511,13690,59288,
